Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E.value	LWR	EvoDist	Distances	Depth_m
SI072_135m_contig	k147_503959_1	NapA	1	180	r__Root	0.394390487245617	2183	9.7e-43	1	1.5645	0.8538,0.7107,0.0	135
SI072_135m_contig	k147_341969_1	NapA	1	251	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__SCGC-AAA160-P02; s__SCGC-AAA160-P02 sp000383355	0.673512105390285	37	4.7e-67	1	2e-04	0.0001,0.0001,0.0	135
SI072_135m_contig	k147_322247_1	NapA	2	185	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615	0.593163292817409	2435	4.3e-19	1	0.552	0.1256,0.4264,0.0	135
SI072_135m_contig	k147_439271_2	NapA	184	938	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14	0.985476989649176	191	7e-228	1	0.1724	0.0447,0.1277,0.0	135
SI072_135m_contig	k147_55800_6	NapA	168	926	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__LGRT01	0.853311418007802	369	3.1e-258	0.7015359472	0.1176	0.0764,0.0412,0.0	135
SI072_135m_contig	k147_514098_1	NapA	82	570	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae	0.400645381990706	431	2.8e-168	1	0.3422	0.1429,0.1993,0.0	135
SI072_135m_contig	k147_518839_1	NapA	1	184	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Actibacterium	0.274015651573259	495	1.6e-63	0.5669743406	0.1671	0.0618,0.1054,0.0	135
SI072_135m_contig	k147_366340_1	NapA	4	262	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A	0.407516766057762	499	7.6e-77	1	0.2736	0.0341,0.1054,0.1341	135
SI072_135m_contig	k147_539197_1	NapA	20	314	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	0.358920463806712	2164	2.9e-65	1	0.0835	0.0724,0.011,0.0	135
SI072_135m_contig	k147_17308_1	NapA	1	522	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.92636840810225	2177	1.3e-115	0.8506694426	0.7753	0.3014,0.474,0.0	135
SI072_135m_contig	k147_522680_5	NapA	32	772	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.843112604885122	2214	4e-96	0.7419761478	0.7973	0.0751,0.4085,0.3137	135
SI072_135m_contig	k147_175213_6	NapA	1	733	r__Root; d__Bacteria	1.37597743435875	2276	3e-149	1	1.3088	0.3931,0.6414,0.2744	135
SI072_135m_contig	k147_517759_1	NapA	2	208	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7	1.58271936304645	2343	3.5e-48	1	0.2017	0.1613,0.0404,0.0	135
SI072_135m_contig	k147_332371_40	NapA	34	709	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales	1.11218117403264	2402	1.8e-58	1	0.6182	0.1184,0.4998,0.0	135
SI072_135m_contig	k147_25242_1	NapA	5	460	r__Root; d__Bacteria; p__SAR324; c__SAR324	3.77467549974715	2417	1e-54	1	0.8168	0.1969,0.6199,0.0	135
SI072_135m_contig	k147_334721_1	NapA	15	476	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__JABJGO01	0.510009560179454	2438	1.4e-64	0.8135134147	0.2203	0.1149,0.1054,0.0	135
SI072_135m_contig	k147_358277_1	NapA	6	348	r__Root; d__Bacteria; p__Myxococcota_A; c__UBA796; o__UBA796	0.357943366355333	2454	7.3e-76	1	0.6607	0.3743,0.2864,0.0	135
SI072_135m_contig	k147_372787_3	NapA	120	860	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp905182485	0.488568373434292	194	2.5e-227	1	0.0107	0.0001,0.0107,0.0	135
SI072_135m_contig	k147_78068_10	NapA	178	866	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2	1.49130522089994	281	1.7e-39	1	0.4814	0.1042,0.3773,0.0	135
SI072_135m_contig	k147_218154_6	NapA	168	919	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter	1.3088277004558	368	1e-248	0.7767784547	0.2331	0.1127,0.1204,0.0	135
SI072_135m_contig	k147_53400_1	NapA	24	265	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__UBA1014	0.436478649431678	436	3e-70	0.7768892363	0.227	0.2269,0.0001,0.0	135
SI072_135m_contig	k147_308123_3	NapA	8	959	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCA-001735895; f__GCA-001735895	1.76095352555168	503	1.5e-182	0.5369377564	0.4476	0.1697,0.2778,0.0	135
SI072_135m_contig	k147_232814_2	NapA	2	814	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__JABJGO01	0.490668165014401	550	1.8e-111	1	0.2033	0.0382,0.165,0.0	135
SI072_135m_contig	k147_376631_2	NapA	3	472	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCF-002020875; f__GCF-002020875; g__Thiopontia	0.402144605299938	843	4.4e-144	1	0.1581	0.0271,0.131,0.0	135
SI072_135m_contig	k147_499590_1	NapA	1	702	r__Root	0.890166819235229	1992	4e-237	1	2.0972	0.5674,0.9321,0.5978	135
SI072_135m_contig	k147_414232_3	NapA	1	709	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	1.48914767762014	2107	2.5e-122	1	0.5308	0.1768,0.354,0.0	135
SI072_135m_contig	k147_31168_7	NapA	3	709	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14	2.02176784312413	2166	2.2e-128	1	0.1801	0.0001,0.18,0.0	135
SI072_135m_contig	k147_479927_4	NapA	1	582	r__Root	0.565645408099075	2183	1.1e-112	1	1.8244	0.9637,0.8606,0.0	135
SI072_135m_contig	k147_364056_2	NapA	11	301	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079; s__UBA8079 sp018667335	0.522220174739579	2223	1.5e-29	1	2e-04	0.0001,0.0001,0.0	135
SI072_135m_contig	k147_488696_44	NapA	1	745	r__Root; d__Bacteria; p__Marinisomatota; c__UBA8477; o__UBA8477; f__UBA8477; g__JABMPR01	0.630434248382139	2328	1.2e-151	1	0.1709	0.035,0.136,0.0	135
SI072_135m_contig	k147_1150_1	NapA	48	713	r__Root	0.488771380653205	2393	3.2e-22	1	1.4393	0.533,0.9063,0.0	135
SI072_135m_contig	k147_82342_1	NapA	3	214	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.720665682862272	2432	2.3e-42	0.4647008375	0.3634	0.0533,0.1054,0.2047	135
SI072_135m_contig	k147_214859_1	NapA	11	320	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079; s__UBA8079 sp018667335	0.61133821265304	2435	2.7e-53	1	0.0937	0.0001,0.0937,0.0	135
SI072_135m_contig	k147_318079_1	NapA	1	710	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__UBA2126	0.538910552620694	2465	2.6e-91	1	0.2663	0.0001,0.2662,0.0	135
SI072_135m_contig	k147_143478_3	NapA	164	892	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	0.415147881311176	188	1.5e-217	1	0.162	0.1277,0.0343,0.0	135
SI072_135m_contig	k147_394082_1	NapA	1	662	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2	0.463826935736921	281	2.2e-36	1	0.3201	0.0268,0.2933,0.0	135
SI072_135m_contig	k147_254224_1	NapA	4	372	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.470384869304128	372	2.6e-119	0.340893624	0.2754	0.0424,0.0625,0.1704	135
SI072_135m_contig	k147_435259_1	NapA	13	629	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A	0.770830269588392	499	3e-153	1	0.4997	0.0682,0.2975,0.1341	135
SI072_135m_contig	k147_34279_7	NapA	2	388	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12	4.08358648824045	533	1.4e-47	0.8796545409	0.3952	0.1089,0.2863,0.0	135
SI072_135m_contig	k147_278830_2	NapA	1	224	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.37072705801088	834	1.3e-80	0.9181638679	0.2977	0.0373,0.1054,0.155	135
SI072_135m_contig	k147_314278_14	NapA	1	720	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp018657165	2.33779989574932	1058	8.2e-278	1	2e-04	0.0001,0.0001,0.0	135
SI072_135m_contig	k147_302382_4	NapA	2	759	r__Root; d__Bacteria; p__Proteobacteria	1.21754570630942	2126	7.7e-119	1	1.0667	0.3283,0.7385,0.0	135
SI072_135m_contig	k147_167604_1	NapA	1	410	r__Root; d__Bacteria	0.549761100660037	2173	2.5e-92	1	1.3494	0.4282,0.9212,0.0	135
SI072_135m_contig	k147_291513_1	NapA	2	411	r__Root; d__Bacteria; p__Proteobacteria	0.382453217996626	2186	1.2e-77	1	0.9742	0.3614,0.6128,0.0	135
SI072_135m_contig	k147_120786_1	NapA	1	697	r__Root	0.531253442791332	2276	1.4e-142	1	1.3819	0.3703,0.7371,0.2744	135
SI072_135m_contig	k147_545054_1	NapA	2	399	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7	4.48217375399621	2343	2.6e-90	1	0.3133	0.1154,0.198,0.0	135
SI072_135m_contig	k147_415652_2	NapA	3	274	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter	0.191342997683035	2427	6.3e-53	0.380680637	0.3068	0.1522,0.1546,0.0	135
SI072_135m_contig	k147_368685_1	NapA	1	191	r__Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales	3.05898347343009	2455	2.2e-39	0.6683146114	0.6108	0.2534,0.3574,0.0	135
SI072_135m_contig	k147_271655_1	NapA	1	353	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__UBA1611; g__GCA-2722105	0.72255018671809	131	1.2e-96	0.7986973204	0.0995	0.0299,0.0696,0.0	135
SI072_135m_contig	k147_399326_2	NapA	178	921	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	4.19648570108091	187	6.3e-218	1	0.0541	0.054,0.0001,0.0	135
SI072_135m_contig	k147_262610_2	NapA	1	381	r__Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__JADHTT01	0.428136234973195	219	3.1e-91	1	0.2362	0.13,0.1063,0.0	135
SI072_135m_contig	k147_293342_1	NapA	1	354	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales	0.377010567468692	429	1e-120	0.495779935	0.6389	0.0543,0.3397,0.2449	135
SI072_135m_contig	k147_109346_16	NapA	2	960	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	3.13864239747817	504	1.3e-183	1	0.0112	0.0001,0.0111,0.0	135
SI072_135m_contig	k147_375044_1	NapA	2	301	r__Root; d__Bacteria; p__Proteobacteria	0.49266054220715	742	5.7e-103	0.3858886113	0.4794	0.0286,0.0534,0.3974	135
SI072_135m_contig	k147_233327_1	NapA	4	539	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Cycloclasticaceae; g__Cycloclasticus	0.786849265982277	921	8.3e-191	1	0.2004	0.095,0.1054,0.0	135
SI072_135m_contig	k147_239665_1	NapA	1	605	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.274521854527065	1995	2.2e-138	1	0.5589	0.1531,0.4058,0.0	135
SI072_135m_contig	k147_26858_2	NapA	1	485	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__TCS55	0.330214616620001	2038	1.5e-103	1	0.2189	0.0526,0.1662,0.0	135
SI072_135m_contig	k147_428685_2	NapA	1	709	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	2.99918711347199	2164	1e-124	1	0.104	0.0103,0.0937,0.0	135
SI072_135m_contig	k147_452883_6	NapA	1	684	r__Root; d__Bacteria; p__SAR324; c__SAR324	0.701404769608907	2183	7.9e-125	1	0.7562	0.4116,0.3446,0.0	135
SI072_135m_contig	k147_390741_3	NapA	53	789	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.56174639121546	2227	1.7e-93	1	0.8702	0.3019,0.5684,0.0	135
SI072_135m_contig	k147_521665_5	NapA	1	728	r__Root	1.11319686460253	2276	5.4e-147	1	1.4019	0.4404,0.6872,0.2744	135
SI072_135m_contig	k147_431812_53	NapA	37	677	r__Root; d__Bacteria; p__Marinisomatota; c__UBA8477; o__UBA8477	0.975830268004782	2408	5.6e-33	1	0.6902	0.1958,0.4943,0.0	135
SI072_135m_contig	k147_289305_14	NapA	176	904	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	2.06460151643628	188	1.5e-219	1	0.1511	0.1264,0.0247,0.0	135
SI072_135m_contig	k147_222479_1	NapA	8	274	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A; g__JABHGV01	0.259779544299595	392	7.9e-71	0.8373820374	0.2461	0.1861,0.06,0.0	135
SI072_135m_contig	k147_17178_1	NapA	8	253	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A	0.679910493743275	499	1.2e-64	0.8932720919	0.2736	0.0341,0.1054,0.1341	135
SI072_135m_contig	k147_491240_2	NapA	3	886	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A	0.46653292693504	529	1.9e-112	1	0.3636	0.1386,0.225,0.0	135
SI072_135m_contig	k147_72189_17	NapA	1	905	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae	2.43223138279986	1998	1.6e-165	1	0.3965	0.1372,0.2593,0.0	135
SI072_135m_contig	k147_229242_1	NapA	1	260	r__Root	0.353616578410378	2098	2.1e-64	0.5035593392	1.5611	0.0793,0.4749,1.0069	135
SI072_135m_contig	k147_219673_1	NapA	1	225	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14	0.289990943155178	2166	3.6e-50	1	0.148	0.0404,0.1076,0.0	135
SI072_135m_contig	k147_234491_2	NapA	1	228	r__Root	0.533326644857758	2248	2.1e-45	1	1.3938	0.5037,0.7029,0.1872	135
SI072_135m_contig	k147_274212_1	NapA	1	322	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__SCGC-AAA003-L08; f__JACNLC01; g__JABHXA01; s__JABHXA01 sp018657495	0.32237135479207	2325	1.4e-77	1	2e-04	0.0001,0.0001,0.0	135
SI072_135m_contig	k147_256607_6	NapA	37	885	r__Root	0.713001023533341	2385	2.1e-111	1	1.679	0.2871,0.819,0.5728	135
SI072_135m_contig	k147_502581_2	NapA	7	818	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__MedAcidi-G1; g__MedAcidi-G2B	1.3331991119116	2451	1.8e-117	1	0.2775	0.0001,0.2774,0.0	135
SI072_135m_contig	k147_284824_2	NapA	38	415	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__UBA2126; s__UBA2126 sp014381755	0.792771942667658	2465	9.2e-77	1	0.1035	0.0175,0.086,0.0	135
SI072_135m_contig	k147_524119_1	NapA	176	806	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	2.09373395541629	188	3.1e-191	1	0.2626	0.1828,0.0798,0.0	135
SI072_135m_contig	k147_426259_1	NapA	19	750	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__UBA1096; g__UBA1096; s__UBA1096 sp015658765	0.663458276919605	213	1.1e-229	1	0.0923	0.0342,0.058,0.0	135
SI072_135m_contig	k147_440117_1	NapA	1	717	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__HIMB59; f__GCA-002718135; g__JAGFWP01	0.706343475430201	360	9.3e-250	1	0.2312	0.0441,0.1871,0.0	135
SI072_135m_contig	k147_120633_1	NapA	52	444	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__Puniceispirillaceae; g__UBA4588; s__UBA4588 sp002387605	0.333988340550343	404	2.2e-128	1	2e-04	0.0001,0.0001,0.0	135
SI072_135m_contig	k147_494921_2	NapA	13	964	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.869767937136408	502	2.1e-183	0.725863105	0.4022	0.03,0.1471,0.2251	135
SI072_135m_contig	k147_299270_1	NapA	3	894	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCF-002020875; f__GCF-002020875; g__Thiopontia; s__Thiopontia autotrophica	10.2119203863665	531	4.7e-103	1	0.0979	0.0001,0.0978,0.0	135
SI072_135m_contig	k147_87824_1	NapA	1	227	r__Root; d__Bacteria	0.310827926367201	877	3.5e-68	0.429618863	1.1245	0.0001,0.447,0.6774	135
SI072_135m_contig	k147_189497_81	NapA	1	703	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9659	1.47026980961133	2007	5.1e-128	1	0.1811	0.0001,0.1811,0.0	135
SI072_135m_contig	k147_117499_2	NapA	1	688	r__Root; d__Bacteria; p__Proteobacteria	2.01882136670076	2186	3.3e-123	1	1.1352	0.4537,0.6816,0.0	135
SI072_135m_contig	k147_126072_2	NapA	3	725	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.367663198027319	2227	1.6e-87	1	0.9308	0.23,0.7008,0.0	135
SI072_135m_contig	k147_226218_1	NapA	1	295	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.249647850512377	2306	3.2e-81	1	0.9187	0.1285,0.4131,0.3771	135
SI072_135m_contig	k147_454792_1	NapA	32	293	r__Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146; f__UBA1146; g__UBA12191	0.30366721475294	2449	1.2e-62	1	0.3007	0.1361,0.1646,0.0	135
SI072_135m_contig	k147_130630_5	NapA	37	843	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__UBA2126	1.07194420145612	2465	1e-118	1	0.2909	0.0119,0.279,0.0	135
SI072_135m_contig	k147_400141_1	NapA	2	622	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	2.28029869389678	188	4e-195	1	0.1854	0.1577,0.0277,0.0	135
SI072_135m_contig	k147_495428_2	NapA	174	918	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__UBA2165	0.764851471151936	382	1.3e-242	1	0.5215	0.1903,0.3312,0.0	135
SI072_135m_contig	k147_272868_1	NapA	20	627	r__Root	0.643303092688737	564	1.5e-91	1	2.1029	0.2541,0.7838,1.065	135
SI072_135m_contig	k147_289898_72	NapA	1	850	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCF-002020875; f__GCF-002020875; g__Thiopontia; s__Thiopontia sp018658305	14.0449357817518	843	6.7e-237	1	2e-04	0.0001,0.0001,0.0	135
SI072_135m_contig	k147_363598_1	NapA	1	514	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.513536313820519	1995	1.5e-120	1	0.343	0.1563,0.1866,0.0	135
SI072_135m_contig	k147_374828_1	NapA	2	681	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.722944982435314	2033	3.6e-126	1	0.9355	0.2659,0.6696,0.0	135
SI072_135m_contig	k147_324127_5	NapA	3	711	r__Root; d__Bacteria; p__Proteobacteria	0.566504268421121	2167	1.3e-129	0.7412473694	0.6706	0.0998,0.3051,0.2658	135
SI072_135m_contig	k147_52771_1	NapA	1	341	r__Root; d__Bacteria	0.847376132596298	2173	3.6e-89	0.7062072678	1.271	0.3556,0.9153,0.0	135
SI072_135m_contig	k147_47186_1	NapA	1	583	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA8366	0.511002161042024	2191	2.3e-96	1	0.6396	0.2468,0.3928,0.0	135
SI072_135m_contig	k147_337702_141	NapA	12	763	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__JAAZYX01; s__JAAZYX01 sp018651745	1.27216899176615	2324	4.6e-153	1	0.0763	0.0001,0.0763,0.0	135
SI072_135m_contig	k147_425201_1	NapA	1	486	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-02-FULL-58-16_A	0.384457689789061	2378	1.2e-75	1	0.5101	0.0414,0.4687,0.0	135
SI072_135m_contig	k147_253882_2	NapA	40	843	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324	0.850491486024961	2462	1.2e-117	0.9120856815	0.6053	0.2558,0.3495,0.0	135
SI072_135m_contig	k147_320431_6	NapA	68	439	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.810701539158189	91	3.5e-101	1	0.2505	0.1451,0.1054,0.0	135
SI072_135m_contig	k147_403713_1	NapA	1	595	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	1.41063203249854	187	3.2e-183	1	0.07	0.0581,0.0119,0.0	135
SI072_135m_contig	k147_211470_10	NapA	204	957	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA4582	1.19490539358879	200	1.4e-233	1	0.0109	0.0001,0.0109,0.0	135
SI072_135m_contig	k147_287314_7	NapA	173	914	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7	0.766519631394361	435	1.9e-262	1	0.2075	0.1021,0.1054,0.0	135
SI072_135m_contig	k147_329115_1	NapA	1	434	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.430521744786829	1995	6.6e-108	0.8643540066	0.4986	0.2204,0.2782,0.0	135
SI072_135m_contig	k147_458957_52	NapA	1	693	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	1.34188237712296	2107	5.2e-114	1	0.5324	0.1373,0.3951,0.0	135
SI072_135m_contig	k147_309084_1	NapA	2	202	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp018657165	0.601972648651331	2166	8.2e-34	1	0.0968	0.0001,0.0968,0.0	135
SI072_135m_contig	k147_29934_1	NapA	38	300	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__LGRT01; s__LGRT01 sp001642945	0.385556140331316	2215	7e-26	1	2e-04	0.0001,0.0001,0.0	135
SI072_135m_contig	k147_61919_1	NapA	1	452	r__Root; d__Bacteria; p__Proteobacteria	0.511800186280507	2279	6.2e-114	1	1.1113	0.4725,0.6388,0.0	135
SI072_135m_contig	k147_309594_1	NapA	35	260	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.35982332101056	2393	5.3e-13	1	0.571	0.4657,0.1054,0.0	135
SI072_135m_contig	k147_499372_2	NapA	3	922	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.459939451649862	2429	1.2e-86	1	0.3896	0.0896,0.3,0.0	135
SI072_135m_contig	k147_256242_1	NapA	2	443	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	1.82769276455025	188	2e-151	1	0.2207	0.1901,0.0306,0.0	135
SI072_135m_contig	k147_415174_1	NapA	168	797	r__Root; d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Scalindua	0.602838478271143	222	5.1e-201	1	0.1503	0.0844,0.0659,0.0	135
SI072_135m_contig	k147_255077_8	NapA	107	865	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__LGRT01; s__LGRT01 sp001642945	0.527408470518943	369	3.1e-259	1	2e-04	0.0001,0.0001,0.0	135
SI072_135m_contig	k147_118517_1	NapA	1	649	r__Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__JADHTT01; s__JADHTT01 sp018662405	0.564917421730865	573	1.3e-167	1	2e-04	0.0001,0.0001,0.0	135
SI072_135m_contig	k147_292572_1	NapA	1	289	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	0.615740442371012	2007	3.8e-60	1	0.5432	0.0726,0.4706,0.0	135
SI072_135m_contig	k147_388743_1	NapA	1	226	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.380569369285505	2112	2.3e-45	1	0.8876	0.1685,0.7191,0.0	135
SI072_135m_contig	k147_375357_1	NapA	10	296	r__Root; d__Bacteria; p__Desulfobacterota	0.34066810736135	2173	2.4e-63	0.5291031802	1.0956	0.3388,0.7568,0.0	135
